id,question_id,option_label,option_text,display_order,is_correct
1509,412,A,US only,1,f
1510,412,B,Select countries,2,f
1511,412,C,No international,3,f
1512,412,D,Worldwide shipping,4,f
1513,413,A,50 pounds maximum,1,f
1514,413,B,100 pounds,2,f
1515,413,C,No limit,3,f
1516,413,D,25 pounds,4,f
1517,414,A,Limited options,1,f
1518,414,B,No customization,2,f
1519,414,C,Custom colors only,3,f
1520,414,D,Full customization,4,f
1521,415,A,Water-resistant only,1,f
1522,415,B,No,2,f
1523,415,C,Fully waterproof,3,f
1524,415,D,Splash-proof,4,f
1525,416,A,No minimum,1,f
1526,416,B,10 units,2,f
1527,416,C,100 units,3,f
1528,416,D,1 unit,4,f
1529,417,A,No bulk discount,1,f
1530,417,B,For orders over 50,2,f
1531,417,C,Wholesale pricing,3,f
1532,417,D,Volume discounts,4,f
1533,418,A,"No, full payment",1,f
1534,418,B,6-month plan,2,f
1535,418,C,3-month plan,3,f
1536,418,D,12-month financing,4,f
1537,419,A,No cancellation,1,f
1538,419,B,30-day notice,2,f
1539,419,C,Fee for cancellation,3,f
1540,419,D,Cancel anytime with notice,4,f
1541,420,A,No,1,f
1542,420,B,Partially organic,2,f
1543,420,C,Unknown,3,f
1544,420,D,Certified organic,4,f
1545,421,A,Online only,1,f
1546,421,B,Multiple locations,2,f
1547,421,C,One flagship store,3,f
1548,421,D,Pop-up stores,4,f
1549,422,A,500GB,1,f
1550,422,B,2TB,2,f
1551,422,C,Cloud storage,3,f
1552,422,D,1TB storage,4,f
1553,423,A,Family sharing,1,f
1554,423,B,Single user only,2,f
1555,423,C,Up to 5 users,3,f
1556,423,D,Business sharing,4,f
1557,424,A,No,1,f
1558,424,B,Vegetarian only,2,f
1559,424,C,Contains animal products,3,f
1560,424,D,100% vegan,4,f
1561,425,A,0 to 100 degrees,1,f
1562,425,B,-20 to 50 degrees,2,f
1563,425,C,Room temperature only,3,f
1564,425,D,Wide range,4,f
1565,426,A,Paid service,1,f
1566,426,B,Free gift wrapping,2,f
1567,426,C,No gift wrapping,3,f
1568,426,D,Seasonal only,4,f
1569,427,A,"No, delivery only",1,f
1570,427,B,Next day pickup,2,f
1571,427,C,Same-day pickup,3,f
1572,427,D,Select locations,4,f
1573,428,A,6 months,1,f
1574,428,B,2 years,2,f
1575,428,C,Perishable,3,f
1576,428,D,1 year from manufacture,4,f
1577,429,A,No,1,f
1578,429,B,Certified gluten-free,2,f
1579,429,C,May contain traces,3,f
1580,429,D,Gluten-reduced,4,f
1581,430,A,Price match guarantee,1,f
1582,430,B,No price matching,2,f
1583,430,C,Competitor matching,3,f
1584,430,D,Limited time,4,f
1585,431,A,1080p,1,f
1586,431,B,8K,2,f
1587,431,C,HD Ready,3,f
1588,431,D,4K Ultra HD,4,f
1589,432,A,Delayed,1,f
1590,432,B,On track,2,f
1591,432,C,Cancelled,3,f
1592,432,D,Behind schedule,4,f
1593,433,A,Start over,1,f
1594,433,B,Finalize the report,2,f
1595,433,C,Cancel it,3,f
1596,433,D,Delay it,4,f
1597,434,A,The team,1,f
1598,434,B,The client,2,f
1599,434,C,Management,3,f
1600,434,D,External consultants,4,f
1601,435,A,Delayed,1,f
1602,435,B,Cancelled,2,f
1603,435,C,On track,3,f
1604,435,D,Behind schedule,4,f
1605,436,A,Finalize the report,1,f
1606,436,B,Start over,2,f
1607,436,C,Cancel it,3,f
1608,436,D,Delay it,4,f
1609,437,A,The client,1,f
1610,437,B,Management,2,f
1611,437,C,The team,3,f
1612,437,D,External consultants,4,f
1613,438,A,Delayed,1,f
1614,438,B,Cancelled,2,f
1615,438,C,On track,3,f
1616,438,D,Behind schedule,4,f
1617,439,A,Finalize the report,1,f
1618,439,B,Start over,2,f
1619,439,C,Cancel it,3,f
1620,439,D,Delay it,4,f
1621,440,A,The team,1,f
1622,440,B,The client,2,f
1623,440,C,Management,3,f
1624,440,D,External consultants,4,f
1625,441,A,On track,1,f
1626,441,B,Delayed,2,f
1627,441,C,Cancelled,3,f
1628,441,D,Behind schedule,4,f
1629,442,A,Start over,1,f
1630,442,B,Cancel it,2,f
1631,442,C,Finalize the report,3,f
1632,442,D,Delay it,4,f
1633,443,A,The client,1,f
1634,443,B,The team,2,f
1635,443,C,Management,3,f
1636,443,D,External consultants,4,f
1637,444,A,Delayed,1,f
1638,444,B,Cancelled,2,f
1639,444,C,Behind schedule,3,f
1640,444,D,On track,4,f
1641,445,A,Start over,1,f
1642,445,B,Finalize the report,2,f
1643,445,C,Cancel it,3,f
1644,445,D,Delay it,4,f
1645,446,A,The client,1,f
1646,446,B,The team,2,f
1647,446,C,Management,3,f
1648,446,D,External consultants,4,f
1649,447,A,Delayed,1,f
1650,447,B,Cancelled,2,f
1651,447,C,Behind schedule,3,f
1652,447,D,On track,4,f
1653,448,A,Start over,1,f
1654,448,B,Cancel it,2,f
1655,448,C,Finalize the report,3,f
1656,448,D,Delay it,4,f
1657,449,A,The client,1,f
1658,449,B,Management,2,f
1659,449,C,External consultants,3,f
1660,449,D,The team,4,f
1661,450,A,Delayed,1,f
1662,450,B,On track,2,f
1663,450,C,Cancelled,3,f
1664,450,D,Behind schedule,4,f
1665,451,A,Start over,1,f
1666,451,B,Cancel it,2,f
1667,451,C,Delay it,3,f
1668,451,D,Finalize the report,4,f
1669,452,A,The client,1,f
1670,452,B,The team,2,f
1671,452,C,Management,3,f
1672,452,D,External consultants,4,f
1673,453,A,Delayed,1,f
1674,453,B,Cancelled,2,f
1675,453,C,Behind schedule,3,f
1676,453,D,On track,4,f
1677,454,A,Start over,1,f
1678,454,B,Cancel it,2,f
1679,454,C,Delay it,3,f
1680,454,D,Finalize the report,4,f
1681,455,A,The client,1,f
1682,455,B,The team,2,f
1683,455,C,Management,3,f
1684,455,D,External consultants,4,f
1685,456,A,Delayed,1,f
1686,456,B,On track,2,f
1687,456,C,Cancelled,3,f
1688,456,D,Behind schedule,4,f
1689,457,A,Start over,1,f
1690,457,B,Cancel it,2,f
1691,457,C,Finalize the report,3,f
1692,457,D,Delay it,4,f
1693,458,A,The client,1,f
1694,458,B,Management,2,f
1695,458,C,The team,3,f
1696,458,D,External consultants,4,f
1697,459,A,Delayed,1,f
1698,459,B,On track,2,f
1699,459,C,Cancelled,3,f
1700,459,D,Behind schedule,4,f
1701,460,A,Start over,1,f
1702,460,B,Finalize the report,2,f
1703,460,C,Cancel it,3,f
1704,460,D,Delay it,4,f
1705,461,A,The team,1,f
1706,461,B,The client,2,f
1707,461,C,Management,3,f
1708,461,D,External consultants,4,f
1709,462,A,Delayed,1,f
1710,462,B,Cancelled,2,f
1711,462,C,On track,3,f
1712,462,D,Behind schedule,4,f
1713,463,A,Finalize the report,1,f
1714,463,B,Start over,2,f
1715,463,C,Cancel it,3,f
1716,463,D,Delay it,4,f
1717,464,A,The team,1,f
1718,464,B,The client,2,f
1719,464,C,Management,3,f
1720,464,D,External consultants,4,f
1721,465,A,Delayed,1,f
1722,465,B,Cancelled,2,f
1723,465,C,On track,3,f
1724,465,D,Behind schedule,4,f
1725,466,A,Finalize the report,1,f
1726,466,B,Start over,2,f
1727,466,C,Cancel it,3,f
1728,466,D,Delay it,4,f
1729,467,A,The team,1,f
1730,467,B,The client,2,f
1731,467,C,Management,3,f
1732,467,D,External consultants,4,f
1733,468,A,Delayed,1,f
1734,468,B,Cancelled,2,f
1735,468,C,Behind schedule,3,f
1736,468,D,On track,4,f
1737,469,A,Start over,1,f
1738,469,B,Cancel it,2,f
1739,469,C,Delay it,3,f
1740,469,D,Finalize the report,4,f
1741,470,A,The client,1,f
1742,470,B,The team,2,f
1743,470,C,Management,3,f
1744,470,D,External consultants,4,f
1745,471,A,weather alert,1,f
1746,471,B,facility update,2,f
1747,471,C,flight departure,3,f
1748,471,D,service change,4,f
1749,472,A,Gate 13,1,f
1750,472,B,Gate 11,2,f
1751,472,C,Gate 14,3,f
1752,472,D,Gate 15,4,f
1753,473,A,Wait here,1,f
1754,473,B,Go to check-in,2,f
1755,473,C,Contact staff,3,f
1756,473,D,Proceed to gate,4,f
1757,474,A,facility update,1,f
1758,474,B,service change,2,f
1759,474,C,weather alert,3,f
1760,474,D,safety notice,4,f
1761,475,A,Gate 14,1,f
1762,475,B,Gate 15,2,f
1763,475,C,Gate 16,3,f
1764,475,D,Gate 12,4,f
1765,476,A,Proceed to gate,1,f
1766,476,B,Wait here,2,f
1767,476,C,Go to check-in,3,f
1768,476,D,Contact staff,4,f
1769,477,A,facility update,1,f
1770,477,B,service change,2,f
1771,477,C,safety notice,3,f
1772,477,D,flight departure,4,f
1773,478,A,Gate 15,1,f
1774,478,B,Gate 13,2,f
1775,478,C,Gate 16,3,f
1776,478,D,Gate 17,4,f
1777,479,A,Wait here,1,f
1778,479,B,Proceed to gate,2,f
1779,479,C,Go to check-in,3,f
1780,479,D,Contact staff,4,f
1781,480,A,safety notice,1,f
1782,480,B,flight departure,2,f
1783,480,C,service change,3,f
1784,480,D,weather alert,4,f
1785,481,A,Gate 16,1,f
1786,481,B,Gate 17,2,f
1787,481,C,Gate 18,3,f
1788,481,D,Gate 14,4,f
1789,482,A,Wait here,1,f
1790,482,B,Go to check-in,2,f
1791,482,C,Proceed to gate,3,f
1792,482,D,Contact staff,4,f
1793,483,A,flight departure,1,f
1794,483,B,safety notice,2,f
1795,483,C,weather alert,3,f
1796,483,D,facility update,4,f
1797,484,A,Gate 15,1,f
1798,484,B,Gate 17,2,f
1799,484,C,Gate 18,3,f
1800,484,D,Gate 19,4,f
1801,485,A,Proceed to gate,1,f
1802,485,B,Wait here,2,f
1803,485,C,Go to check-in,3,f
1804,485,D,Contact staff,4,f
1805,486,A,weather alert,1,f
1806,486,B,facility update,2,f
1807,486,C,flight departure,3,f
1808,486,D,service change,4,f
1809,487,A,Gate 16,1,f
1810,487,B,Gate 18,2,f
1811,487,C,Gate 19,3,f
1812,487,D,Gate 20,4,f
1813,488,A,Proceed to gate,1,f
1814,488,B,Wait here,2,f
1815,488,C,Go to check-in,3,f
1816,488,D,Contact staff,4,f
1817,489,A,facility update,1,f
1818,489,B,service change,2,f
1819,489,C,weather alert,3,f
1820,489,D,safety notice,4,f
1821,490,A,Gate 19,1,f
1822,490,B,Gate 20,2,f
1823,490,C,Gate 17,3,f
1824,490,D,Gate 1,4,f
1825,491,A,Wait here,1,f
1826,491,B,Go to check-in,2,f
1827,491,C,Proceed to gate,3,f
1828,491,D,Contact staff,4,f
1829,492,A,facility update,1,f
1830,492,B,service change,2,f
1831,492,C,safety notice,3,f
1832,492,D,flight departure,4,f
1833,493,A,Gate 18,1,f
1834,493,B,Gate 20,2,f
1835,493,C,Gate 1,3,f
1836,493,D,Gate 2,4,f
1837,494,A,Wait here,1,f
1838,494,B,Go to check-in,2,f
1839,494,C,Proceed to gate,3,f
1840,494,D,Contact staff,4,f
1841,495,A,safety notice,1,f
1842,495,B,service change,2,f
1843,495,C,flight departure,3,f
1844,495,D,weather alert,4,f
1845,496,A,Gate 1,1,f
1846,496,B,Gate 2,2,f
1847,496,C,Gate 3,3,f
1848,496,D,Gate 19,4,f
1849,497,A,Wait here,1,f
1850,497,B,Go to check-in,2,f
1851,497,C,Contact staff,3,f
1852,497,D,Proceed to gate,4,f
1853,498,A,flight departure,1,f
1854,498,B,weather alert,2,f
1855,498,C,safety notice,3,f
1856,498,D,facility update,4,f
1857,499,A,Gate 2,1,f
1858,499,B,Gate 20,2,f
1859,499,C,Gate 3,3,f
1860,499,D,Gate 4,4,f
1861,500,A,Wait here,1,f
1862,500,B,Go to check-in,2,f
1863,500,C,Contact staff,3,f
1864,500,D,Proceed to gate,4,f
1865,501,A,prepositions,1,f
1866,501,B,verb tenses,2,f
1867,501,C,articles,3,f
1868,501,D,pronouns,4,f
1869,502,A,articles,1,f
1870,502,B,pronouns,2,f
1871,502,C,conjunctions,3,f
1872,502,D,verb tenses,4,f
1873,503,A,pronouns,1,f
1874,503,B,conjunctions,2,f
1875,503,C,articles,3,f
1876,503,D,prepositions,4,f
1877,504,A,pronouns,1,f
1878,504,B,conjunctions,2,f
1879,504,C,prepositions,3,f
1880,504,D,verb tenses,4,f
1881,505,A,conjunctions,1,f
1882,505,B,prepositions,2,f
1883,505,C,verb tenses,3,f
1884,505,D,articles,4,f
1885,506,A,verb tenses,1,f
1886,506,B,prepositions,2,f
1887,506,C,articles,3,f
1888,506,D,pronouns,4,f
1889,507,A,articles,1,f
1890,507,B,verb tenses,2,f
1891,507,C,pronouns,3,f
1892,507,D,conjunctions,4,f
1893,508,A,pronouns,1,f
1894,508,B,articles,2,f
1895,508,C,conjunctions,3,f
1896,508,D,prepositions,4,f
1897,509,A,conjunctions,1,f
1898,509,B,prepositions,2,f
1899,509,C,verb tenses,3,f
1900,509,D,pronouns,4,f
1901,510,A,prepositions,1,f
1902,510,B,verb tenses,2,f
1903,510,C,articles,3,f
1904,510,D,conjunctions,4,f
1905,511,A,prepositions,1,f
1906,511,B,verb tenses,2,f
1907,511,C,articles,3,f
1908,511,D,pronouns,4,f
1909,512,A,articles,1,f
1910,512,B,verb tenses,2,f
1911,512,C,pronouns,3,f
1912,512,D,conjunctions,4,f
1913,513,A,pronouns,1,f
1914,513,B,conjunctions,2,f
1915,513,C,prepositions,3,f
1916,513,D,articles,4,f
1917,514,A,conjunctions,1,f
1918,514,B,prepositions,2,f
1919,514,C,verb tenses,3,f
1920,514,D,pronouns,4,f
1921,515,A,prepositions,1,f
1922,515,B,verb tenses,2,f
1923,515,C,articles,3,f
1924,515,D,conjunctions,4,f
1925,516,A,verb tenses,1,f
1926,516,B,prepositions,2,f
1927,516,C,articles,3,f
1928,516,D,pronouns,4,f
1929,517,A,articles,1,f
1930,517,B,pronouns,2,f
1931,517,C,conjunctions,3,f
1932,517,D,verb tenses,4,f
1933,518,A,pronouns,1,f
1934,518,B,articles,2,f
1935,518,C,conjunctions,3,f
1936,518,D,prepositions,4,f
1937,519,A,conjunctions,1,f
1938,519,B,prepositions,2,f
1939,519,C,pronouns,3,f
1940,519,D,verb tenses,4,f
1941,520,A,prepositions,1,f
1942,520,B,conjunctions,2,f
1943,520,C,verb tenses,3,f
1944,520,D,articles,4,f
1945,521,A,prepositions,1,f
1946,521,B,verb tenses,2,f
1947,521,C,articles,3,f
1948,521,D,pronouns,4,f
1949,522,A,articles,1,f
1950,522,B,pronouns,2,f
1951,522,C,conjunctions,3,f
1952,522,D,verb tenses,4,f
1953,523,A,articles,1,f
1954,523,B,pronouns,2,f
1955,523,C,conjunctions,3,f
1956,523,D,prepositions,4,f
1957,524,A,conjunctions,1,f
1958,524,B,prepositions,2,f
1959,524,C,verb tenses,3,f
1960,524,D,pronouns,4,f
1961,525,A,prepositions,1,f
1962,525,B,conjunctions,2,f
1963,525,C,verb tenses,3,f
1964,525,D,articles,4,f
1965,526,A,prepositions,1,f
1966,526,B,verb tenses,2,f
1967,526,C,articles,3,f
1968,526,D,pronouns,4,f
1969,527,A,articles,1,f
1970,527,B,verb tenses,2,f
1971,527,C,pronouns,3,f
1972,527,D,conjunctions,4,f
1973,528,A,pronouns,1,f
1974,528,B,conjunctions,2,f
1975,528,C,articles,3,f
1976,528,D,prepositions,4,f
1977,529,A,pronouns,1,f
1978,529,B,conjunctions,2,f
1979,529,C,prepositions,3,f
1980,529,D,verb tenses,4,f
1981,530,A,conjunctions,1,f
1982,530,B,prepositions,2,f
1983,530,C,verb tenses,3,f
1984,530,D,articles,4,f
1985,531,A,concerns,1,f
1986,531,B,regards,2,f
1987,531,C,involves,3,f
1988,531,D,discusses,4,f
1989,532,A,review,1,f
1990,532,B,ignore,2,f
1991,532,C,delete,3,f
1992,532,D,forward,4,f
1993,533,A,reject,1,f
1994,533,B,respond,2,f
1995,533,C,accept,3,f
1996,533,D,delay,4,f
1997,534,A,immediately,1,f
1998,534,B,later,2,f
1999,534,C,accordingly,3,f
2000,534,D,never,4,f
2001,535,A,concerns,1,f
2002,535,B,regards,2,f
2003,535,C,involves,3,f
2004,535,D,discusses,4,f
2005,536,A,review,1,f
2006,536,B,ignore,2,f
2007,536,C,delete,3,f
2008,536,D,forward,4,f
2009,537,A,reject,1,f
2010,537,B,accept,2,f
2011,537,C,respond,3,f
2012,537,D,delay,4,f
2013,538,A,immediately,1,f
2014,538,B,later,2,f
2015,538,C,never,3,f
2016,538,D,accordingly,4,f
2017,539,A,regards,1,f
2018,539,B,involves,2,f
2019,539,C,concerns,3,f
2020,539,D,discusses,4,f
2021,540,A,ignore,1,f
2022,540,B,delete,2,f
2023,540,C,forward,3,f
2024,540,D,review,4,f
2025,541,A,respond,1,f
2026,541,B,reject,2,f
2027,541,C,accept,3,f
2028,541,D,delay,4,f
2029,542,A,immediately,1,f
2030,542,B,accordingly,2,f
2031,542,C,later,3,f
2032,542,D,never,4,f
2033,543,A,regards,1,f
2034,543,B,concerns,2,f
2035,543,C,involves,3,f
2036,543,D,discusses,4,f
2037,544,A,ignore,1,f
2038,544,B,delete,2,f
2039,544,C,review,3,f
2040,544,D,forward,4,f
2041,545,A,reject,1,f
2042,545,B,accept,2,f
2043,545,C,respond,3,f
2044,545,D,delay,4,f
2045,546,A,immediately,1,f
2046,546,B,later,2,f
2047,546,C,never,3,f
2048,546,D,accordingly,4,f
2049,547,A,The regarding the travel arrangements,1,f
2050,547,B,The project,2,f
2051,547,C,The meeting,3,f
2052,547,D,The budget,4,f
2053,548,A,Company Name,1,f
2054,548,B,Management,2,f
2055,548,C,HR,3,f
2056,548,D,IT,4,f
2057,549,A,Ignore it,1,f
2058,549,B,Delete it,2,f
2059,549,C,Forward it,3,f
2060,549,D,Read carefully,4,f
2061,550,A,The regarding the travel arrangements,1,f
2062,550,B,The project,2,f
2063,550,C,The meeting,3,f
2064,550,D,The budget,4,f
2065,551,A,The project,1,f
2066,551,B,The meeting,2,f
2067,551,C,The about the conference registration,3,f
2068,551,D,The budget,4,f
2069,552,A,Management,1,f
2070,552,B,Company Name,2,f
2071,552,C,HR,3,f
2072,552,D,IT,4,f
2073,553,A,Ignore it,1,f
2074,553,B,Delete it,2,f
2075,553,C,Read carefully,3,f
2076,553,D,Forward it,4,f
2077,554,A,The project,1,f
2078,554,B,The concerning the data backup,2,f
2079,554,C,The meeting,3,f
2080,554,D,The budget,4,f
2081,555,A,Company Name,1,f
2082,555,B,Management,2,f
2083,555,C,HR,3,f
2084,555,D,IT,4,f
2085,556,A,Read carefully,1,f
2086,556,B,Ignore it,2,f
2087,556,C,Delete it,3,f
2088,556,D,Forward it,4,f
2089,557,A,The project,1,f
2090,557,B,The meeting,2,f
2091,557,C,The budget,3,f
2092,557,D,The concerning the data backup,4,f
2093,558,A,The regarding the software license,1,f
2094,558,B,The project,2,f
2095,558,C,The meeting,3,f
2096,558,D,The budget,4,f
2097,559,A,Management,1,f
2098,559,B,Company Name,2,f
2099,559,C,HR,3,f
2100,559,D,IT,4,f
2101,560,A,Read carefully,1,f
2102,560,B,Ignore it,2,f
2103,560,C,Delete it,3,f
2104,560,D,Forward it,4,f
2105,561,A,The project,1,f
2106,561,B,The about the maintenance schedule,2,f
2107,561,C,The meeting,3,f
2108,561,D,The budget,4,f
2109,562,A,Management,1,f
2110,562,B,HR,2,f
2111,562,C,Company Name,3,f
2112,562,D,IT,4,f
2113,563,A,Ignore it,1,f
2114,563,B,Delete it,2,f
2115,563,C,Forward it,3,f
2116,563,D,Read carefully,4,f
2117,564,A,The project,1,f
2118,564,B,The about the maintenance schedule,2,f
2119,564,C,The meeting,3,f
2120,564,D,The budget,4,f
2121,565,A,The concerning the quality control,1,f
2122,565,B,The project,2,f
2123,565,C,The meeting,3,f
2124,565,D,The budget,4,f
2125,566,A,Management,1,f
2126,566,B,Company Name,2,f
2127,566,C,HR,3,f
2128,566,D,IT,4,f
2129,567,A,Ignore it,1,f
2130,567,B,Delete it,2,f
2131,567,C,Forward it,3,f
2132,567,D,Read carefully,4,f
2133,568,A,The project,1,f
2134,568,B,The meeting,2,f
2135,568,C,The budget,3,f
2136,568,D,The regarding the customer feedback,4,f
2137,569,A,Company Name,1,f
2138,569,B,Management,2,f
2139,569,C,HR,3,f
2140,569,D,IT,4,f
2141,570,A,Ignore it,1,f
2142,570,B,Delete it,2,f
2143,570,C,Read carefully,3,f
2144,570,D,Forward it,4,f
2145,571,A,The project,1,f
2146,571,B,The regarding the customer feedback,2,f
2147,571,C,The meeting,3,f
2148,571,D,The budget,4,f
2149,572,A,The project,1,f
2150,572,B,The meeting,2,f
2151,572,C,The budget,3,f
2152,572,D,The about the marketing campaign,4,f
2153,573,A,Management,1,f
2154,573,B,HR,2,f
2155,573,C,Company Name,3,f
2156,573,D,IT,4,f
2157,574,A,Read carefully,1,f
2158,574,B,Ignore it,2,f
2159,574,C,Delete it,3,f
2160,574,D,Forward it,4,f
2161,575,A,The project,1,f
2162,575,B,The meeting,2,f
2163,575,C,The concerning the inventory check,3,f
2164,575,D,The budget,4,f
2165,576,A,Management,1,f
2166,576,B,Company Name,2,f
2167,576,C,HR,3,f
2168,576,D,IT,4,f
2169,577,A,Read carefully,1,f
2170,577,B,Ignore it,2,f
2171,577,C,Delete it,3,f
2172,577,D,Forward it,4,f
2173,578,A,The project,1,f
2174,578,B,The concerning the inventory check,2,f
2175,578,C,The meeting,3,f
2176,578,D,The budget,4,f
2177,579,A,The project,1,f
2178,579,B,The regarding the partnership agreement,2,f
2179,579,C,The meeting,3,f
2180,579,D,The budget,4,f
2181,580,A,Management,1,f
2182,580,B,Company Name,2,f
2183,580,C,HR,3,f
2184,580,D,IT,4,f
2185,581,A,Ignore it,1,f
2186,581,B,Read carefully,2,f
2187,581,C,Delete it,3,f
2188,581,D,Forward it,4,f
2189,582,A,The project,1,f
2190,582,B,The meeting,2,f
2191,582,C,The about the employee benefits,3,f
2192,582,D,The budget,4,f
2193,583,A,Management,1,f
2194,583,B,HR,2,f
2195,583,C,Company Name,3,f
2196,583,D,IT,4,f
2197,584,A,Ignore it,1,f
2198,584,B,Delete it,2,f
2199,584,C,Read carefully,3,f
2200,584,D,Forward it,4,f
2201,585,A,The project,1,f
2202,585,B,The meeting,2,f
2203,585,C,The about the employee benefits,3,f
2204,585,D,The budget,4,f
2205,586,A,The project,1,f
2206,586,B,The meeting,2,f
2207,586,C,The concerning the safety inspection,3,f
2208,586,D,The budget,4,f
2209,587,A,Management,1,f
2210,587,B,HR,2,f
2211,587,C,IT,3,f
2212,587,D,Company Name,4,f
2213,588,A,Ignore it,1,f
2214,588,B,Delete it,2,f
2215,588,C,Read carefully,3,f
2216,588,D,Forward it,4,f
2217,589,A,The project,1,f
2218,589,B,The meeting,2,f
2219,589,C,The budget,3,f
2220,589,D,The regarding the website update,4,f
2221,590,A,Company Name,1,f
2222,590,B,Management,2,f
2223,590,C,HR,3,f
2224,590,D,IT,4,f
2225,591,A,Ignore it,1,f
2226,591,B,Read carefully,2,f
2227,591,C,Delete it,3,f
2228,591,D,Forward it,4,f
2229,592,A,The project,1,f
2230,592,B,The regarding the website update,2,f
2231,592,C,The meeting,3,f
2232,592,D,The budget,4,f
2233,593,A,The project,1,f
2234,593,B,The meeting,2,f
2235,593,C,The budget,3,f
2236,593,D,The about the mobile app launch,4,f
2237,594,A,Management,1,f
2238,594,B,HR,2,f
2239,594,C,Company Name,3,f
2240,594,D,IT,4,f
2241,595,A,Ignore it,1,f
2242,595,B,Read carefully,2,f
2243,595,C,Delete it,3,f
2244,595,D,Forward it,4,f
2245,596,A,The project,1,f
2246,596,B,The meeting,2,f
2247,596,C,The about the mobile app launch,3,f
2248,596,D,The budget,4,f
2249,597,A,The concerning the network security,1,f
2250,597,B,The project,2,f
2251,597,C,The meeting,3,f
2252,597,D,The budget,4,f
2253,598,A,Management,1,f
2254,598,B,Company Name,2,f
2255,598,C,HR,3,f
2256,598,D,IT,4,f
2257,599,A,Ignore it,1,f
2258,599,B,Read carefully,2,f
2259,599,C,Delete it,3,f
2260,599,D,Forward it,4,f
2261,600,A,The project,1,f
2262,600,B,The meeting,2,f
2263,600,C,The budget,3,f
2264,600,D,The concerning the network security,4,f
2634,694,D,Contact staff,4,f
2635,695,A,safety notice,1,f
2636,695,B,flight departure,2,f
2637,695,C,service change,3,f
2638,695,D,weather alert,4,f
2639,696,A,Gate 11,1,f
