id,question_id,option_label,option_text,display_order
1629,442,A,Start over,1
1630,442,B,Cancel it,2
1631,442,C,Finalize the report,3
1632,442,D,Delay it,4
1633,443,A,The client,1
1634,443,B,The team,2
1635,443,C,Management,3
1636,443,D,External consultants,4
1637,444,A,Delayed,1
1638,444,B,Cancelled,2
1639,444,C,Behind schedule,3
1640,444,D,On track,4
1641,445,A,Start over,1
1642,445,B,Finalize the report,2
1643,445,C,Cancel it,3
1644,445,D,Delay it,4
1645,446,A,The client,1
1646,446,B,The team,2
1647,446,C,Management,3
1648,446,D,External consultants,4
1649,447,A,Delayed,1
1650,447,B,Cancelled,2
1651,447,C,Behind schedule,3
1652,447,D,On track,4
1653,448,A,Start over,1
1654,448,B,Cancel it,2
1655,448,C,Finalize the report,3
1656,448,D,Delay it,4
1657,449,A,The client,1
1658,449,B,Management,2
1659,449,C,External consultants,3
1660,449,D,The team,4
1661,450,A,Delayed,1
1662,450,B,On track,2
1663,450,C,Cancelled,3
1664,450,D,Behind schedule,4
1665,451,A,Start over,1
1666,451,B,Cancel it,2
1667,451,C,Delay it,3
1668,451,D,Finalize the report,4
1669,452,A,The client,1
1670,452,B,The team,2
1671,452,C,Management,3
1672,452,D,External consultants,4
1673,453,A,Delayed,1
1674,453,B,Cancelled,2
1675,453,C,Behind schedule,3
1676,453,D,On track,4
1677,454,A,Start over,1
1678,454,B,Cancel it,2
1679,454,C,Delay it,3
1680,454,D,Finalize the report,4
1681,455,A,The client,1
1682,455,B,The team,2
1683,455,C,Management,3
1684,455,D,External consultants,4
1685,456,A,Delayed,1
1686,456,B,On track,2
1687,456,C,Cancelled,3
1688,456,D,Behind schedule,4
1689,457,A,Start over,1
1690,457,B,Cancel it,2
1691,457,C,Finalize the report,3
1692,457,D,Delay it,4
1693,458,A,The client,1
1694,458,B,Management,2
1695,458,C,The team,3
1696,458,D,External consultants,4
1697,459,A,Delayed,1
1698,459,B,On track,2
1699,459,C,Cancelled,3
1700,459,D,Behind schedule,4
1701,460,A,Start over,1
1702,460,B,Finalize the report,2
1703,460,C,Cancel it,3
1704,460,D,Delay it,4
1705,461,A,The team,1
1706,461,B,The client,2
1707,461,C,Management,3
1708,461,D,External consultants,4
1709,462,A,Delayed,1
1710,462,B,Cancelled,2
1711,462,C,On track,3
1712,462,D,Behind schedule,4
1713,463,A,Finalize the report,1
1714,463,B,Start over,2
1715,463,C,Cancel it,3
1716,463,D,Delay it,4
1717,464,A,The team,1
1718,464,B,The client,2
1719,464,C,Management,3
1720,464,D,External consultants,4
1721,465,A,Delayed,1
1722,465,B,Cancelled,2
1723,465,C,On track,3
1724,465,D,Behind schedule,4
1725,466,A,Finalize the report,1
1726,466,B,Start over,2
1727,466,C,Cancel it,3
1728,466,D,Delay it,4
1729,467,A,The team,1
1730,467,B,The client,2
1731,467,C,Management,3
1732,467,D,External consultants,4
1733,468,A,Delayed,1
1734,468,B,Cancelled,2
1735,468,C,Behind schedule,3
1736,468,D,On track,4
1737,469,A,Start over,1
1738,469,B,Cancel it,2
1739,469,C,Delay it,3
1740,469,D,Finalize the report,4
1741,470,A,The client,1
1742,470,B,The team,2
1743,470,C,Management,3
1744,470,D,External consultants,4
1745,471,A,weather alert,1
1746,471,B,facility update,2
1747,471,C,flight departure,3
1748,471,D,service change,4
1749,472,A,Gate 13,1
1750,472,B,Gate 11,2
1751,472,C,Gate 14,3
1752,472,D,Gate 15,4
1753,473,A,Wait here,1
1754,473,B,Go to check-in,2
1755,473,C,Contact staff,3
1756,473,D,Proceed to gate,4
1757,474,A,facility update,1
1758,474,B,service change,2
1759,474,C,weather alert,3
1760,474,D,safety notice,4
1761,475,A,Gate 14,1
1762,475,B,Gate 15,2
1763,475,C,Gate 16,3
1764,475,D,Gate 12,4
1765,476,A,Proceed to gate,1
1766,476,B,Wait here,2
1767,476,C,Go to check-in,3
1768,476,D,Contact staff,4
1769,477,A,facility update,1
1770,477,B,service change,2
1771,477,C,safety notice,3
1772,477,D,flight departure,4
1773,478,A,Gate 15,1
1774,478,B,Gate 13,2
1775,478,C,Gate 16,3
1776,478,D,Gate 17,4
1777,479,A,Wait here,1
1778,479,B,Proceed to gate,2
1779,479,C,Go to check-in,3
1780,479,D,Contact staff,4
1781,480,A,safety notice,1
1782,480,B,flight departure,2
1783,480,C,service change,3
1784,480,D,weather alert,4
1785,481,A,Gate 16,1
1786,481,B,Gate 17,2
1787,481,C,Gate 18,3
1788,481,D,Gate 14,4
1789,482,A,Wait here,1
1790,482,B,Go to check-in,2
1791,482,C,Proceed to gate,3
1792,482,D,Contact staff,4
1793,483,A,flight departure,1
1794,483,B,safety notice,2
1795,483,C,weather alert,3
1796,483,D,facility update,4
1797,484,A,Gate 15,1
1798,484,B,Gate 17,2
1799,484,C,Gate 18,3
1800,484,D,Gate 19,4
1801,485,A,Proceed to gate,1
1802,485,B,Wait here,2
1803,485,C,Go to check-in,3
1804,485,D,Contact staff,4
1805,486,A,weather alert,1
1806,486,B,facility update,2
1807,486,C,flight departure,3
1808,486,D,service change,4
1809,487,A,Gate 16,1
1810,487,B,Gate 18,2
1811,487,C,Gate 19,3
1812,487,D,Gate 20,4
1813,488,A,Proceed to gate,1
1814,488,B,Wait here,2
1815,488,C,Go to check-in,3
1816,488,D,Contact staff,4
1817,489,A,facility update,1
1818,489,B,service change,2
1819,489,C,weather alert,3
1820,489,D,safety notice,4
1821,490,A,Gate 19,1
1822,490,B,Gate 20,2
1823,490,C,Gate 17,3
1824,490,D,Gate 1,4
1825,491,A,Wait here,1
1826,491,B,Go to check-in,2
1827,491,C,Proceed to gate,3
1828,491,D,Contact staff,4
1829,492,A,facility update,1
1830,492,B,service change,2
1831,492,C,safety notice,3
1832,492,D,flight departure,4
1833,493,A,Gate 18,1
1834,493,B,Gate 20,2
1835,493,C,Gate 1,3
1836,493,D,Gate 2,4
1837,494,A,Wait here,1
1838,494,B,Go to check-in,2
1839,494,C,Proceed to gate,3
1840,494,D,Contact staff,4
1841,495,A,safety notice,1
1842,495,B,service change,2
1843,495,C,flight departure,3
1844,495,D,weather alert,4
1845,496,A,Gate 1,1
1846,496,B,Gate 2,2
1847,496,C,Gate 3,3
1848,496,D,Gate 19,4
1849,497,A,Wait here,1
1850,497,B,Go to check-in,2
1851,497,C,Contact staff,3
1852,497,D,Proceed to gate,4
1853,498,A,flight departure,1
1854,498,B,weather alert,2
1855,498,C,safety notice,3
1856,498,D,facility update,4
1857,499,A,Gate 2,1
1858,499,B,Gate 20,2
1859,499,C,Gate 3,3
1860,499,D,Gate 4,4
1861,500,A,Wait here,1
1862,500,B,Go to check-in,2
1863,500,C,Contact staff,3
1864,500,D,Proceed to gate,4
1865,501,A,prepositions,1
1866,501,B,verb tenses,2
1867,501,C,articles,3
1868,501,D,pronouns,4
1869,502,A,articles,1
1870,502,B,pronouns,2
1871,502,C,conjunctions,3
1872,502,D,verb tenses,4
1873,503,A,pronouns,1
1874,503,B,conjunctions,2
1875,503,C,articles,3
1876,503,D,prepositions,4
1877,504,A,pronouns,1
1878,504,B,conjunctions,2
1879,504,C,prepositions,3
1880,504,D,verb tenses,4
1881,505,A,conjunctions,1
1882,505,B,prepositions,2
1883,505,C,verb tenses,3
1884,505,D,articles,4
1885,506,A,verb tenses,1
1886,506,B,prepositions,2
1887,506,C,articles,3
1888,506,D,pronouns,4
1889,507,A,articles,1
1890,507,B,verb tenses,2
1891,507,C,pronouns,3
1892,507,D,conjunctions,4
1893,508,A,pronouns,1
1894,508,B,articles,2
1895,508,C,conjunctions,3
1896,508,D,prepositions,4
1897,509,A,conjunctions,1
1898,509,B,prepositions,2
1899,509,C,verb tenses,3
1900,509,D,pronouns,4
1901,510,A,prepositions,1
1902,510,B,verb tenses,2
1903,510,C,articles,3
1904,510,D,conjunctions,4
1905,511,A,prepositions,1
1906,511,B,verb tenses,2
1907,511,C,articles,3
1908,511,D,pronouns,4
1909,512,A,articles,1
1910,512,B,verb tenses,2
1911,512,C,pronouns,3
1912,512,D,conjunctions,4
1913,513,A,pronouns,1
1914,513,B,conjunctions,2
1915,513,C,prepositions,3
1916,513,D,articles,4
1917,514,A,conjunctions,1
1918,514,B,prepositions,2
1919,514,C,verb tenses,3
1920,514,D,pronouns,4
1921,515,A,prepositions,1
1922,515,B,verb tenses,2
1923,515,C,articles,3
1924,515,D,conjunctions,4
1925,516,A,verb tenses,1
1926,516,B,prepositions,2
1927,516,C,articles,3
1928,516,D,pronouns,4
1929,517,A,articles,1
1930,517,B,pronouns,2
1931,517,C,conjunctions,3
1932,517,D,verb tenses,4
1933,518,A,pronouns,1
1934,518,B,articles,2
1935,518,C,conjunctions,3
1936,518,D,prepositions,4
1937,519,A,conjunctions,1
1938,519,B,prepositions,2
1939,519,C,pronouns,3
1940,519,D,verb tenses,4
1941,520,A,prepositions,1
1942,520,B,conjunctions,2
1943,520,C,verb tenses,3
1944,520,D,articles,4
1945,521,A,prepositions,1
1946,521,B,verb tenses,2
1947,521,C,articles,3
1948,521,D,pronouns,4
1949,522,A,articles,1
1950,522,B,pronouns,2
1951,522,C,conjunctions,3
1952,522,D,verb tenses,4
1953,523,A,articles,1
1954,523,B,pronouns,2
1955,523,C,conjunctions,3
1956,523,D,prepositions,4
1957,524,A,conjunctions,1
1958,524,B,prepositions,2
1959,524,C,verb tenses,3
1960,524,D,pronouns,4
1961,525,A,prepositions,1
1962,525,B,conjunctions,2
1963,525,C,verb tenses,3
1964,525,D,articles,4
1965,526,A,prepositions,1
1966,526,B,verb tenses,2
1967,526,C,articles,3
1968,526,D,pronouns,4
1969,527,A,articles,1
1970,527,B,verb tenses,2
1971,527,C,pronouns,3
1972,527,D,conjunctions,4
1973,528,A,pronouns,1
1974,528,B,conjunctions,2
1975,528,C,articles,3
1976,528,D,prepositions,4
1977,529,A,pronouns,1
1978,529,B,conjunctions,2
1979,529,C,prepositions,3
1980,529,D,verb tenses,4
1981,530,A,conjunctions,1
1982,530,B,prepositions,2
1983,530,C,verb tenses,3
1984,530,D,articles,4
1985,531,A,concerns,1
1986,531,B,regards,2
1987,531,C,involves,3
1988,531,D,discusses,4
1989,532,A,review,1
1990,532,B,ignore,2
1991,532,C,delete,3
1992,532,D,forward,4
1993,533,A,reject,1
1994,533,B,respond,2
1995,533,C,accept,3
1996,533,D,delay,4
1997,534,A,immediately,1
1998,534,B,later,2
1999,534,C,accordingly,3
2000,534,D,never,4
2001,535,A,concerns,1
2002,535,B,regards,2
2003,535,C,involves,3
2004,535,D,discusses,4
2005,536,A,review,1
2006,536,B,ignore,2
2007,536,C,delete,3
2008,536,D,forward,4
2009,537,A,reject,1
2010,537,B,accept,2
2011,537,C,respond,3
2012,537,D,delay,4
2013,538,A,immediately,1
2014,538,B,later,2
2015,538,C,never,3
2016,538,D,accordingly,4
2017,539,A,regards,1
2018,539,B,involves,2
2019,539,C,concerns,3
2020,539,D,discusses,4
2021,540,A,ignore,1
2022,540,B,delete,2
2023,540,C,forward,3
2024,540,D,review,4
2025,541,A,respond,1
2026,541,B,reject,2
2027,541,C,accept,3
2028,541,D,delay,4
2029,542,A,immediately,1
2030,542,B,accordingly,2
2031,542,C,later,3
2032,542,D,never,4
2033,543,A,regards,1
2034,543,B,concerns,2
2035,543,C,involves,3
2036,543,D,discusses,4
2037,544,A,ignore,1
2038,544,B,delete,2
2039,544,C,review,3
2040,544,D,forward,4
2041,545,A,reject,1
2042,545,B,accept,2
2043,545,C,respond,3
2044,545,D,delay,4
2045,546,A,immediately,1
2046,546,B,later,2
2047,546,C,never,3
2048,546,D,accordingly,4
2049,547,A,The regarding the travel arrangements,1
2050,547,B,The project,2
2051,547,C,The meeting,3
2052,547,D,The budget,4
2053,548,A,Company Name,1
2054,548,B,Management,2
2055,548,C,HR,3
2056,548,D,IT,4
2057,549,A,Ignore it,1
2058,549,B,Delete it,2
2059,549,C,Forward it,3
2060,549,D,Read carefully,4
2061,550,A,The regarding the travel arrangements,1
2062,550,B,The project,2
2063,550,C,The meeting,3
2064,550,D,The budget,4
2065,551,A,The project,1
2066,551,B,The meeting,2
2067,551,C,The about the conference registration,3
2068,551,D,The budget,4
2069,552,A,Management,1
2070,552,B,Company Name,2
2071,552,C,HR,3
2072,552,D,IT,4
2073,553,A,Ignore it,1
2074,553,B,Delete it,2
2075,553,C,Read carefully,3
2076,553,D,Forward it,4
2077,554,A,The project,1
2078,554,B,The concerning the data backup,2
2079,554,C,The meeting,3
2080,554,D,The budget,4
2081,555,A,Company Name,1
2082,555,B,Management,2
2083,555,C,HR,3
2084,555,D,IT,4
2085,556,A,Read carefully,1
2086,556,B,Ignore it,2
2087,556,C,Delete it,3
2088,556,D,Forward it,4
2089,557,A,The project,1
2090,557,B,The meeting,2
2091,557,C,The budget,3
2092,557,D,The concerning the data backup,4
2093,558,A,The regarding the software license,1
2094,558,B,The project,2
2095,558,C,The meeting,3
2096,558,D,The budget,4
2097,559,A,Management,1
2098,559,B,Company Name,2
2099,559,C,HR,3
2100,559,D,IT,4
2101,560,A,Read carefully,1
2102,560,B,Ignore it,2
2103,560,C,Delete it,3
2104,560,D,Forward it,4
2105,561,A,The project,1
2106,561,B,The about the maintenance schedule,2
2107,561,C,The meeting,3
2108,561,D,The budget,4
2109,562,A,Management,1
2110,562,B,HR,2
2111,562,C,Company Name,3
2112,562,D,IT,4
2113,563,A,Ignore it,1
2114,563,B,Delete it,2
2115,563,C,Forward it,3
2116,563,D,Read carefully,4
2117,564,A,The project,1
2118,564,B,The about the maintenance schedule,2
2119,564,C,The meeting,3
2120,564,D,The budget,4
2121,565,A,The concerning the quality control,1
2122,565,B,The project,2
2123,565,C,The meeting,3
2124,565,D,The budget,4
2125,566,A,Management,1
2126,566,B,Company Name,2
2127,566,C,HR,3
2128,566,D,IT,4
2129,567,A,Ignore it,1
2130,567,B,Delete it,2
2131,567,C,Forward it,3
2132,567,D,Read carefully,4
2133,568,A,The project,1
2134,568,B,The meeting,2
2135,568,C,The budget,3
2136,568,D,The regarding the customer feedback,4
2137,569,A,Company Name,1
2138,569,B,Management,2
2139,569,C,HR,3
2140,569,D,IT,4
2141,570,A,Ignore it,1
2142,570,B,Delete it,2
2143,570,C,Read carefully,3
2144,570,D,Forward it,4
2145,571,A,The project,1
2146,571,B,The regarding the customer feedback,2
2147,571,C,The meeting,3
2148,571,D,The budget,4
2149,572,A,The project,1
2150,572,B,The meeting,2
2151,572,C,The budget,3
2152,572,D,The about the marketing campaign,4
2153,573,A,Management,1
2154,573,B,HR,2
2155,573,C,Company Name,3
2156,573,D,IT,4
2157,574,A,Read carefully,1
2158,574,B,Ignore it,2
2159,574,C,Delete it,3
2160,574,D,Forward it,4
2161,575,A,The project,1
2162,575,B,The meeting,2
2163,575,C,The concerning the inventory check,3
2164,575,D,The budget,4
2165,576,A,Management,1
2166,576,B,Company Name,2
2167,576,C,HR,3
2168,576,D,IT,4
2169,577,A,Read carefully,1
2170,577,B,Ignore it,2
2171,577,C,Delete it,3
2172,577,D,Forward it,4
2173,578,A,The project,1
2174,578,B,The concerning the inventory check,2
2175,578,C,The meeting,3
2176,578,D,The budget,4
2177,579,A,The project,1
2178,579,B,The regarding the partnership agreement,2
2179,579,C,The meeting,3
2180,579,D,The budget,4
2181,580,A,Management,1
2182,580,B,Company Name,2
2183,580,C,HR,3
2184,580,D,IT,4
2185,581,A,Ignore it,1
2186,581,B,Read carefully,2
2187,581,C,Delete it,3
2188,581,D,Forward it,4
2189,582,A,The project,1
2190,582,B,The meeting,2
2191,582,C,The about the employee benefits,3
2192,582,D,The budget,4
2193,583,A,Management,1
2194,583,B,HR,2
2195,583,C,Company Name,3
2196,583,D,IT,4
2197,584,A,Ignore it,1
2198,584,B,Delete it,2
2199,584,C,Read carefully,3
2200,584,D,Forward it,4
2201,585,A,The project,1
2202,585,B,The meeting,2
2203,585,C,The about the employee benefits,3
2204,585,D,The budget,4
2205,586,A,The project,1
2206,586,B,The meeting,2
2207,586,C,The concerning the safety inspection,3
2208,586,D,The budget,4
2209,587,A,Management,1
2210,587,B,HR,2
2211,587,C,IT,3
2212,587,D,Company Name,4
2213,588,A,Ignore it,1
2214,588,B,Delete it,2
2215,588,C,Read carefully,3
2216,588,D,Forward it,4
2217,589,A,The project,1
2218,589,B,The meeting,2
2219,589,C,The budget,3
2220,589,D,The regarding the website update,4
2221,590,A,Company Name,1
2222,590,B,Management,2
2223,590,C,HR,3
2224,590,D,IT,4
2225,591,A,Ignore it,1
2226,591,B,Read carefully,2
2227,591,C,Delete it,3
2228,591,D,Forward it,4
2229,592,A,The project,1
2230,592,B,The regarding the website update,2
2231,592,C,The meeting,3
2232,592,D,The budget,4
2233,593,A,The project,1
2234,593,B,The meeting,2
2235,593,C,The budget,3
2236,593,D,The about the mobile app launch,4
2237,594,A,Management,1
2238,594,B,HR,2
2239,594,C,Company Name,3
2240,594,D,IT,4
2241,595,A,Ignore it,1
2242,595,B,Read carefully,2
2243,595,C,Delete it,3
2244,595,D,Forward it,4
2245,596,A,The project,1
2246,596,B,The meeting,2
2247,596,C,The about the mobile app launch,3
2248,596,D,The budget,4
2249,597,A,The concerning the network security,1
2250,597,B,The project,2
2251,597,C,The meeting,3
2252,597,D,The budget,4
2253,598,A,Management,1
2254,598,B,Company Name,2
2255,598,C,HR,3
2256,598,D,IT,4
2257,599,A,Ignore it,1
2258,599,B,Read carefully,2
2259,599,C,Delete it,3
2260,599,D,Forward it,4
2261,600,A,The project,1
2262,600,B,The meeting,2
2263,600,C,The budget,3
2264,600,D,The concerning the network security,4
2634,694,D,Contact staff,4
2635,695,A,safety notice,1
2636,695,B,flight departure,2
2637,695,C,service change,3
2638,695,D,weather alert,4
2639,696,A,Gate 11,1
2640,696,B,Gate 9,2
2641,696,C,Gate 12,3
2642,696,D,Gate 13,4
2643,697,A,Wait here,1
2644,697,B,Proceed to gate,2
2645,697,C,Go to check-in,3
2646,697,D,Contact staff,4
2647,698,A,safety notice,1
2648,698,B,flight departure,2
2649,698,C,weather alert,3
2650,698,D,facility update,4
2651,699,A,Gate 12,1
2652,699,B,Gate 10,2
2653,699,C,Gate 13,3
2654,699,D,Gate 14,4
2655,700,A,Wait here,1
2656,700,B,Go to check-in,2
2657,700,C,Proceed to gate,3
2658,700,D,Contact staff,4
2659,701,A,verb tenses,1
2660,701,B,articles,2
2661,701,C,pronouns,3
2662,701,D,prepositions,4
2663,702,A,articles,1
2664,702,B,verb tenses,2
2665,702,C,pronouns,3
2666,702,D,conjunctions,4
2667,703,A,pronouns,1
2668,703,B,articles,2
2669,703,C,conjunctions,3
2670,703,D,prepositions,4
2671,704,A,conjunctions,1
2672,704,B,prepositions,2
2673,704,C,verb tenses,3
2674,704,D,pronouns,4
2675,705,A,prepositions,1
2676,705,B,conjunctions,2
2677,705,C,verb tenses,3
2265,601,A,The person is discussing a case.,1
2266,601,B,The person is consulting on treatment.,2
2267,601,C,The person is reviewing diagnosis.,3
2268,602,A,The person is providing medical care.,1
2269,602,B,The person is assisting patients.,2
2270,602,C,The person is caring for patients.,3
2271,603,A,The person is performing research.,1
2272,603,B,The person is analyzing results.,2
2273,603,C,The person is conducting experiments.,3
2274,604,A,The person is creating plans.,1
2275,604,B,The person is drafting architecture.,2
2276,604,D,The person is designing blueprint.,4
2277,605,A,The person is writing code.,1
2278,605,B,The person is developing applications.,2
2279,605,C,The person is programming software.,3
2280,606,A,The person is creating artwork.,1
2281,606,B,The person is painting murals.,2
2282,606,C,The person is designing graphics.,3
2283,607,A,Weather-resistant,1
2284,607,B,Indoor use only,2
2285,607,C,Waterproof,3
2286,607,D,Not recommended,4
2287,608,A,High consumption,1
2288,608,B,Low power,2
2289,608,C,Solar powered,3
2290,608,D,Energy Star certified,4
2291,609,A,Included in price,1
2292,609,B,Paid maintenance,2
2293,609,C,DIY maintenance,3
2294,609,D,No maintenance needed,4
2295,610,A,Wide range,1
2296,610,B,20Hz to 20kHz,2
2297,610,C,Limited range,3
2298,610,D,Customizable,4
2299,611,A,Single device only,1
2300,611,B,Unlimited,2
2301,611,C,2 devices,3
2302,611,D,Up to 5 devices,4
2303,612,A,Contains BPA,1
2304,612,B,BPA-reduced,2
2305,612,C,Unknown,3
2306,612,D,BPA-free,4
2307,613,A,500 pounds,1
2308,613,B,1000 pounds,2
2309,613,C,300 pounds,3
2310,613,D,Light duty,4
2311,614,A,Paid assembly,1
2312,614,B,Free assembly,2
2313,614,C,DIY assembly,3
2314,614,D,No assembly needed,4
2315,615,A,110V only,1
2316,615,B,220V only,2
2317,615,C,Battery operated,3
2318,615,D,110-240V universal,4
2319,616,A,Compatible,1
2320,616,B,"No, requires new system",2
2321,616,C,Adapter needed,3
2322,616,D,Partial compatibility,4
2323,617,A,1000 sq ft,1
2324,617,B,Whole house,2
2325,617,C,Single room,3
2326,617,D,Up to 5000 sq ft,4
2327,618,A,Included training,1
2328,618,B,Paid training,2
2329,618,C,Online training,3
2330,618,D,No training,4
2331,619,A,Silent operation,1
2332,619,B,Low noise,2
2333,619,C,Moderate noise,3
2334,619,D,High noise,4
2335,620,A,Paid sample,1
2336,620,B,No samples,2
2337,620,C,Free sample,3
2338,620,D,Demo available,4
